"game_title","publisher","platform","release_year","global_sales","year","market_share_pct","publisher_global_sales","game_count","avg_sales_per_game"
"Family Jockey","Namco Bandai Games","Wii",2008,0.01,2008,1.46387934735938,10.91,53,0.205849056603774
"Thunder Alley","XS Games","GBA",2004,0.01,2004,0.0766490824653952,0.34,5,0.068
"Dynasty Warriors: Eiketsuden","Tecmo Koei","PS4",2016,0.01,2016,1.44803602987287,2.54,42,0.0604761904761905
"Spider-Man: Friend or Foe","Activision","PC",2007,0.01,2007,10.3791126888264,67.54,84,0.804047619047619
"Carmageddon: Max Damage","Stainless Games","XOne",2016,0.01,2016,0.017102787754404,0.03,2,0.015
"Nyaruko-San: Nafushigatai Game no You na Mono","5pb","PSV",2013,0.01,2013,0.0470623204200931,0.19,10,0.019
"New Interpretation Stranger of Sword City","Experience Inc.","PSV",2016,0.01,2016,0.00570092925146799,0.01,1,0.01
"Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX","Datam Polystar","PS2",2007,0.01,2007,0.00153673566609807,0.01,1,0.01
"Victory Spike","Imagineer","PS",1996,0.01,1996,0.204964700523799,0.45,4,0.1125
"Sengoku Basara 2 Heroes","Capcom","Wii",2007,0.01,2007,1.7534153950179,11.41,20,0.5705
"Double Sequence: The Q-Virus Invasion","Zoo Digital Publishing","DS",2008,0.01,2008,0.194557750107342,1.45,12,0.120833333333333
"Hi Hi Puffy AmiYumi: The Genie & the Amp","D3Publisher","DS",2006,0.01,2006,0.246252291764029,1.37,13,0.105384615384615
"Densetsu no Yuusha no Densetsu: Legendary Saga","Kadokawa Shoten","PSP",2010,0.01,2010,0.0290644312549715,0.19,9,0.0211111111111111
"Zero no Tsukaima: Maigo no Period to Ikusen no Symphony","Marvelous Interactive","PS2",2008,0.01,2008,0.0442786603692572,0.33,15,0.022
"Marvel: Ultimate Alliance","Activision","PC",2006,0.01,2006,3.60031635330913,20.03,54,0.370925925925926
"Broken Sword 5: The Serpent's Curse","Revolution Software","XOne",2015,0.01,2015,0.0243097760027783,0.07,2,0.035
"Shitsuji ga Aruji o Erabu Toki","Unknown","PSV",2016,0.01,2016,0.11401858502936,0.2,6,0.0333333333333333
"Batman: A Telltale Game Series","Telltale Games","PS3",2016,0.01,2016,0.19953252380138,0.35,6,0.0583333333333333
"Hiiro no Kakera: Shin Tamayori Hime Denshou Portable","Idea Factory","PSP",2010,0.01,2010,0.108609190479104,0.71,26,0.0273076923076923
"Kao the Kangaroo","Titus","GBA",2001,0.01,2001,0.277466367713004,0.99,4,0.2475
"Builder's Block","EON Digital Entertainment","PS",1999,0.01,1999,0.00320533367523559,0.01,1,0.01
"Seisou no Amazones","Arc System Works","3DS",2013,0.01,2013,0.113940354701278,0.46,8,0.0575
"Phantasy Star Online 2 Episode 4: Deluxe Package","Sega","PSV",2017,0.01,2017,2.13630679449771,4.1,17,0.241176470588235
"F.E.A.R. Perseus Mandate","Vivendi Games","PC",2007,0.01,2007,0.819080110030274,5.33,21,0.253809523809524
"Mahjong Taikai IV","Tecmo Koei","PS3",2006,0.01,2006,0.652478700075493,3.63,26,0.139615384615385
"Valentino Rossi: The Game","Namco Bandai Games","PC",2016,0.01,2016,4.91990194401688,8.63,57,0.15140350877193
"FlatOut: Ultimate Carnage","Empire Interactive","PC",2008,0.01,2008,0.216026191498497,1.61,10,0.161
"Ultraman Fighting Evolution 0","Banpresto","PSP",2006,0.01,2006,0.109645181004422,0.61,7,0.0871428571428571
"Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box","Konami Digital Entertainment","DS",2009,0.01,2009,2.22985988885347,16.09,59,0.27271186440678
"Aquaman: Battle for Atlantis","TDK Mediactive","GC",2003,0.01,2003,0.687591204768618,2.78,16,0.17375
"Strider (2014)","Capcom","PS3",2014,0.01,2014,0.0860099448998791,0.32,4,0.08
"Jinsei Game Q DS: Shouwa no Dekigoto","Takara Tomy","DS",2007,0.01,2007,0.106034760960767,0.69,10,0.069
"The Book of Unwritten Tales 2","Nordic Games","WiiU",2016,0.01,2016,0.0285046462573399,0.05,5,0.01
"Doraemon Wii: Himitsu Douguou Ketteisen!","Sega","Wii",2007,0.01,2007,3.94480045487376,25.67,59,0.435084745762712
"Goku Makaimura Kai","Capcom","PSP",2007,0.01,2007,1.7534153950179,11.41,20,0.5705
"No Fate! Only the Power of Will","Alchemist","X360",2010,0.01,2010,0.0413020865202227,0.27,11,0.0245454545454545
"Conflict: Denied Ops","Eidos Interactive","PC",2008,0.01,2008,0.735294117647059,5.48,25,0.2192
"Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita","Nippon Ichi Software","PS3",2009,0.01,2009,0.188477902351816,1.36,11,0.123636363636364
"Championship Manager 2010","Eidos Interactive","PC",2009,0.01,2009,1.51336668653076,10.92,21,0.52
"Simple DS Series Vol. 41: The Bakudan Shori-Han","D3Publisher","DS",2008,0.01,2008,0.297874624302276,2.22,22,0.100909090909091
"Paragon","Epic Games","PS4",2016,0.01,2016,0.00570092925146799,0.01,1,0.01
"Naxat Soft Reachmania Vol. 1: CR Galaxy Angel","Naxat Soft","PS2",2008,0.01,2008,0.00134177758694719,0.01,1,0.01
"Hanayaka Kana, Ware ga Ichizoku","Idea Factory","PSP",2010,0.01,2010,0.108609190479104,0.71,26,0.0273076923076923
"Mamoru-kun wa Norowarete Shimatta!","G.Rev","X360",2009,0.01,2009,0.00138586692905747,0.01,1,0.01
"Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku","System Soft","PSP",2010,0.01,2010,0.00458912072446919,0.03,3,0.01
"Myself; Yourself","Yeti","PS2",2007,0.01,2007,0.00153673566609807,0.01,1,0.01
"Kurogane Kaikitan","Minato Station","PSV",2015,0.01,2015,0.00347282514325404,0.01,1,0.01
"Starry ? Sky: After Autumn","Aqua Plus","PSP",2011,0.01,2011,0.0295631608235949,0.17,3,0.0566666666666667
"Dokuro","GungHo","PSV",2012,0.01,2012,0.117384669562155,0.5,3,0.166666666666667
"Slide Adventure: Mag Kid","Nintendo","DS",2007,0.01,2007,16.2248551626635,105.58,48,2.19958333333333
"Smuggler's Run","Rebellion","GBA",2002,0.01,2002,0.00236116358141292,0.01,1,0.01
"The Humans: Meet the Ancestors!","Deep Silver","DS",2009,0.01,2009,0.38388513934892,2.77,26,0.106538461538462
"Chaos;Head Noah","5pb","PSV",2014,0.01,2014,0.0510684047843032,0.19,13,0.0146153846153846
"Battlestations: Midway","Eidos Interactive","PC",2007,0.01,2007,1.06649455227206,6.94,27,0.257037037037037
"Farming Simulator 15 Expansion Pack","Focus Home Interactive","PC",2015,0.01,2015,0.125021705157145,0.36,4,0.09
"Jan Sangoku Musou","Tecmo Koei","PS2",2006,0.01,2006,0.652478700075493,3.63,26,0.139615384615385
"Assetto Corsa","505 Games","XOne",2016,0.01,2016,0.307850179579271,0.54,7,0.0771428571428571
"Kono Aozora ni Yakusoku o: Melody of the Sun and Sea","Alchemist","PS2",2007,0.01,2007,0.0291979776558634,0.19,3,0.0633333333333333
"Monster Bomber","505 Games","DS",2006,0.01,2006,1.34989394974296,7.51,23,0.326521739130435
"Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis","Tecmo Koei","PS2",2009,0.01,2009,0.282716853527724,2.04,21,0.0971428571428571
"Fatal Fury: Battle Archives Volume 1 (JP sales)","Ignition Entertainment","PS2",2006,0.01,2006,0.152784268612719,0.85,10,0.085
"CT Special Forces 2: Back in the Trenches","LSP Games","GBA",2003,0.01,2003,0.0222601469169697,0.09,3,0.03
"Kamaitachi no Yoru 2: Tokubetsu Hen","ChunSoft","PSP",2006,0.01,2006,0.00539238595103713,0.03,2,0.015
"The Chronicles of Riddick: Assault on Dark Athena","Vivendi Games","PC",2009,0.01,2009,0.0360325401554943,0.26,2,0.13
"The Ultimate Battle of the Sexes","DTP Entertainment","Wii",2010,0.01,2010,0.0642476901425687,0.42,8,0.0525
"Root Double: Before Crime After Days","Yeti","X360",2012,0.01,2012,0.00469538678248621,0.02,2,0.01
"War for the Overworld","Unknown","PC",2015,0.01,2015,0.0451467268623025,0.13,9,0.0144444444444444
"TimeShift","Vivendi Games","PC",2007,0.01,2007,0.819080110030274,5.33,21,0.253809523809524
"ef - a fairy tale of the two.","Comfort","PS2",2010,0.01,2010,0.00458912072446919,0.03,2,0.015
"The Train Giant","Ascaron Entertainment","PC",2012,0.01,2012,0.0023476933912431,0.01,1,0.01
"Sangoku Koi Senki: Omoide Gaeshi - CS Edition","Prototype","PSV",2016,0.01,2016,0.0798130095205519,0.14,7,0.02
"FairlyLife: MiracleDays","Piacci","PSP",2010,0.01,2010,0.0015297069081564,0.01,1,0.01
"Surf's Up","Ubisoft","GC",2007,0.01,2007,7.55920274153643,49.19,98,0.501938775510204
"Jambo! Safari Animal Rescue","Sega","DS",2009,0.01,2009,3.50485746358635,25.29,45,0.562
"Death Connection Portable","Idea Factory","PSP",2011,0.01,2011,0.104340567612688,0.6,21,0.0285714285714286
"Rainbow Islands: Revolution","Rising Star Games","PSP",2005,0.01,2005,0.156896585538057,0.8,7,0.114285714285714
"Legend of Kay Anniversary","Nordic Games","WiiU",2015,0.01,2015,0.329918388609134,0.95,13,0.0730769230769231
"Rakushou! Pachi-Slot Sengen 4","Tecmo Koei","PS2",2006,0.01,2006,0.652478700075493,3.63,26,0.139615384615385
"Nitroplus Blasterz: Heroines Infinite Duel","Nitroplus","PS3",2015,0.01,2015,0.00347282514325404,0.01,1,0.01
"Moe Moe 2-Ji Daisenryaku 2","System Soft","PSP",2010,0.01,2010,0.00458912072446919,0.03,3,0.01
"Tsuyo Kiss 3 Portable","NetRevo","PSP",2012,0.01,2012,0.0023476933912431,0.01,1,0.01
"Fireman Sam: Action Stations","Avanquest Software","DS",2013,0.01,2013,0.00247696423263648,0.01,1,0.01
"Tetris Ultimate","Ubisoft","PSV",2014,0.01,2014,11.2807418357748,41.97,46,0.912391304347826
"Durarara!! Relay","Kadokawa Games","PSV",2015,0.01,2015,0.0312554262892863,0.09,4,0.0225
"Moto Racer Advance","Ubisoft","GBA",2002,0.01,2002,3.99508877975066,16.92,47,0.36
"Duel Masters: Shadow of the Code","Atari","GBA",2004,0.01,2004,2.72104242752153,12.07,42,0.287380952380952
"Full Auto 2: Battlelines","Sega","PSP",2007,0.01,2007,3.94480045487376,25.67,59,0.435084745762712
"Army Men: Air Combat - The Elite Missions","3DO","GC",2003,0.01,2003,0.111300734584848,0.45,3,0.15
"Rally Championship","SCi","GC",2003,0.01,2003,0.375949147931043,1.52,8,0.19
"Happy Dance Collection","Namco Bandai Games","Wii",2008,0.01,2008,1.46387934735938,10.91,53,0.205849056603774
"Space Hulk","Funbox Media","PSV",2015,0.01,2015,0.00347282514325404,0.01,1,0.01
"Fuun Shinsengumi Bakumatsuden Portable","From Software","PSP",2009,0.01,2009,0.0207880039358621,0.15,6,0.025
"Musou Tourou","Nippon Ichi Software","PSP",2009,0.01,2009,0.188477902351816,1.36,11,0.123636363636364
"Really? Really! DS","Kadokawa Shoten","DS",2009,0.01,2009,0.0138586692905747,0.1,4,0.025
"Gakuen Hetalia","Idea Factory","DS",2012,0.01,2012,0.152600070430802,0.65,24,0.0270833333333333
"Daiya no Kuni no Alice: Wonderful Mirror World","Quinrose","PSP",2013,0.01,2013,0.0123848211631824,0.05,5,0.01
"Touch Detective 3: Does Funghi Dream of Bananas?","Success","3DS",2014,0.01,2014,0.00537562155624244,0.02,2,0.01
"Dungeon Explorer: Warriors of Ancient Arts","Rising Star Games","PSP",2007,0.01,2007,0.74992700505586,4.88,19,0.256842105263158
"Period Cube: Torikago no Amadeus","Idea Factory","PSV",2016,0.01,2016,0.336354825836611,0.59,21,0.0280952380952381
"Tringo","Liquid Games","GBA",2006,0.01,2006,0.00179746198367905,0.01,1,0.01
"Jam Sessions: Sing and Play Guitar (jp sales)","Ubisoft","DS",2007,0.01,2007,7.55920274153643,49.19,98,0.501938775510204
"Binary Star","Idea Factory","PSV",2014,0.01,2014,0.258029834699637,0.96,21,0.0457142857142857
"MXGP 2","Milestone S.r.l.","PC",2016,0.01,2016,0.0798130095205519,0.14,3,0.0466666666666667
"Professional Farmer 2016","Namco Bandai Games","PSV",2015,0.01,2015,6.67129710019101,19.21,81,0.237160493827161
"RalliSport Challenge(JP sales)","Microsoft Game Studios","XB",2002,0.01,2002,1.64336985266339,6.96,20,0.348
"Dragon Quest X: All in One Package","Square Enix","WiiU",2015,0.01,2015,3.49366209411356,10.06,18,0.558888888888889
"Wedding Planner: Dream Weddings Guaranteed","DTP Entertainment","DS",2010,0.01,2010,0.0642476901425687,0.42,8,0.0525
"Element Hunter","Namco Bandai Games","DS",2009,0.01,2009,2.32409884002938,16.77,62,0.270483870967742
"Ultraman Fighting Evolution 3","Banpresto","PS2",2004,0.01,2004,0.173587627936336,0.77,3,0.256666666666667
"Rondo of Swords (jp sales)","Success","DS",2007,0.01,2007,0.0491755413151384,0.32,5,0.064
"The Eye of Judgment: Legends","Sony Computer Entertainment","PSP",2010,0.01,2010,5.7639356299333,37.68,47,0.801702127659574
"Chaos;Child","5pb","PS4",2015,0.01,2015,0.149331481159924,0.43,14,0.0307142857142857
"Greg Hastings' Tournament Paintball Max'd","Activision","PS2",2006,0.01,2006,3.60031635330913,20.03,54,0.370925925925926
"Whac-A-Mole","Zoo Digital Publishing","GBA",2005,0.01,2005,0.625625134833003,3.19,31,0.102903225806452
"Nakayoshi All-Stars: Mezase Gakuen Idol","Creative Core","DS",2008,0.01,2008,0.00939244310863031,0.07,2,0.035
"Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable","CyberFront","PSP",2009,0.01,2009,0.00415760078717242,0.03,3,0.01
"Fullmetal Alchemist: Prince of the Dawn","Square Enix","Wii",2009,0.01,2009,1.567415496764,11.31,21,0.538571428571429
"Command & Conquer Renegade","Electronic Arts","PC",2002,0.01,2002,17.2388553078957,73.01,88,0.829659090909091
"Grooverider: Slot Car Thunder","Encore","GC",2003,0.01,2003,0.00494669931488215,0.02,2,0.01
"H2O+: Footprints in the Sand","Kadokawa Shoten","PS2",2008,0.01,2008,0.0295191069128381,0.22,6,0.0366666666666667
"Fashionable Puppy: Oshare na Koinu DS","MTO","DS",2007,0.01,2007,0.0169040923270788,0.11,3,0.0366666666666667
"Sekirei: Mirai Kara no Okurimono","Alchemist","PS2",2009,0.01,2009,0.0124728023615172,0.09,5,0.018
"Cities: Skylines Snowfall","Paradox Development","PC",2016,0.01,2016,0.00570092925146799,0.01,1,0.01
"Ultimate Board Game Collection","Xplosiv","PS2",2006,0.01,2006,0.0718984793471618,0.4,4,0.1
"Dinotopia: The Sunstone Odyssey","TDK Mediactive","XB",2003,0.01,2003,0.687591204768618,2.78,16,0.17375
"Idol Janshi Suchie-Pai IV","Jaleco","PS2",2007,0.01,2007,0.041491862984648,0.27,3,0.09
"Dungeons & Dragons: Neverwinter Nights - Complete","Atari","PC",2011,0.01,2011,0.391277128547579,2.25,14,0.160714285714286
"Natsuzora no Monologue","Otomate","PSP",2013,0.01,2013,0.00247696423263648,0.01,1,0.01
"Kenka Banchou Portable","Spike","PSP",2009,0.01,2009,0.160760563770667,1.16,10,0.116
"World Snooker Challenge 2005","Sega","PSP",2005,0.01,2005,2.57114279550491,13.11,41,0.319756097560976
"Juiced 2: Hot Import Nights","THQ","PC",2007,0.01,2007,5.19724002274369,33.82,75,0.450933333333333
"G1 Jockey 4 2008","Tecmo Koei","PS3",2008,0.01,2008,0.547445255474453,4.08,30,0.136
"Monster Jam","Activision","PC",2007,0.01,2007,10.3791126888264,67.54,84,0.804047619047619
"Icewind Dale II","Interplay","PC",2002,0.01,2002,0.0920853796751039,0.39,2,0.195
"The Amazing Spider-Man (DS & Mobile Versions)","Eidos Interactive","PSP",2009,0.01,2009,1.51336668653076,10.92,21,0.52
"Mario vs. Donkey Kong: Tipping Stars","Nintendo","WiiU",2015,0.01,2015,9.70307345025178,27.94,36,0.776111111111111
"Ishin Renka: Ryouma Gaiden","D3Publisher","PSP",2010,0.01,2010,0.697546350119317,4.56,31,0.147096774193548
"NHL 2K7","Take-Two Interactive","XB",2006,0.01,2006,3.70097422439515,20.59,33,0.623939393939394
"Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta","Idea Factory","PSP",2013,0.01,2013,0.0941246408401863,0.38,14,0.0271428571428571
"Act of Aggression","Focus Home Interactive","PC",2015,0.01,2015,0.125021705157145,0.36,4,0.09
"Powerdrome","Evolved Games","XB",2004,0.01,2004,0.0202894630055458,0.09,4,0.0225
"Fallout Anthology","Bethesda Softworks","PC",2015,0.01,2015,7.11234589338427,20.48,15,1.36533333333333
"Tropico 3: Gold Edition","Kalypso Media","PC",2010,0.01,2010,0.0474209141528483,0.31,5,0.062
"Survivor","Valcon Games","Wii",2010,0.01,2010,0.0275347243468152,0.18,2,0.09
"Dance with Devils","N/A","PSV",2016,0.01,2016,0.017102787754404,0.03,2,0.015
"Wand of Fortune","Idea Factory","PS2",2009,0.01,2009,0.0512770763751265,0.37,13,0.0284615384615385
"Arabians Lost: The Engagement on Desert","Quinrose","PSP",2012,0.01,2012,0.0164338537387017,0.07,5,0.014
"Gobliiins 4","Kalypso Media","PC",2009,0.01,2009,0.0443477417298391,0.32,5,0.064
"S.Y.K: Shinsetsu Saiyuuki Portable","Idea Factory","PSP",2010,0.01,2010,0.108609190479104,0.71,26,0.0273076923076923
"Crouching Tiger, Hidden Dragon","Ubisoft","XB",2003,0.01,2003,4.42234918750464,17.88,53,0.337358490566038
"Meru Purana","Gust","PS",1996,0.01,1996,0.00455477112275108,0.01,1,0.01
"Cross Edge Dash","Compile Heart","X360",2009,0.01,2009,0.00277173385811494,0.02,2,0.01
"Colin McRae Rally 04","Codemasters","PC",2004,0.01,2004,0.227692862617792,1.01,14,0.0721428571428571
"Super Bubble Pop","Jaleco","XB",2002,0.01,2002,0.0141669814884775,0.06,2,0.03
"Fullmetal Alchemist: Trading Card Game","Destineer","DS",2007,0.01,2007,0.0461020699829422,0.3,5,0.06
"Luxor: Pharaoh's Challenge","Funsta","DS",2007,0.01,2007,0.021514299325373,0.14,2,0.07
"Grand Prix Legends","Vivendi Games","PC",1997,0.01,1997,1.86632925120882,4.13,2,2.065
"Fate/kaleid liner Prisma Illya","Kadokawa Games","3DS",2014,0.01,2014,0.0645074586749093,0.24,6,0.04
"Hoshigami: Ruining Blue Earth Remix","505 Games","DS",2007,0.01,2007,1.60435203540639,10.44,29,0.36
"Akatsuki no Amaneka to Aoi Kyojin","CyberFront","PSP",2010,0.01,2010,0.022945603622346,0.15,9,0.0166666666666667
"Pilot Academy","Rising Star Games","PSP",2006,0.01,2006,0.262429449617141,1.46,9,0.162222222222222
"Poker for Dummies","Electronic Arts","PC",2008,0.01,2008,12.2115178188064,91.01,129,0.705503875968992
"John Daly's ProStroke Golf","O-Games","X360",2010,0.01,2010,0.120846845744355,0.79,12,0.0658333333333333
"TrackMania Turbo","Ubisoft","PC",2016,0.01,2016,12.5420443532296,22,37,0.594594594594595
"Darkened Skye","TDK Mediactive","GC",2002,0.01,2002,0.871269361541368,3.69,17,0.217058823529412
"Sakura-Sou no Pet na Kanojo","Kadokawa Games","PSV",2013,0.01,2013,0.0123848211631824,0.05,3,0.0166666666666667
"WSC REAL 09: World Snooker Championship","Deep Silver","X360",2009,0.01,2009,0.38388513934892,2.77,26,0.106538461538462
"World Snooker Championship 2007","Sega","X360",2007,0.01,2007,3.94480045487376,25.67,59,0.435084745762712
"Handball 16","Bigben Interactive","X360",2015,0.01,2015,0.298662962319847,0.86,15,0.0573333333333333
"Wand of Fortune: Mirai e no Prologue","Idea Factory","PS2",2010,0.01,2010,0.108609190479104,0.71,26,0.0273076923076923
"Alone in the Dark","Atari","PC",2008,0.01,2008,1.3109167024474,9.77,40,0.24425
"Nova Usagi no Game de Ryuugaku!? DS","Konami Digital Entertainment","DS",2007,0.01,2007,2.64625881702088,17.22,62,0.277741935483871
"LMA Manager 2007","Codemasters","X360",2006,0.01,2006,0.0772908652981989,0.43,13,0.0330769230769231
"San-X: Chara Sagashi Land","MTO","DS",2007,0.01,2007,0.0169040923270788,0.11,3,0.0366666666666667
"Heart no Kuni no Alice","Prototype","PSP",2009,0.01,2009,0.0194021370068046,0.14,6,0.0233333333333333
"Petz: Hamsterz Life 2","Ubisoft","GBA",2007,0.01,2007,7.55920274153643,49.19,98,0.501938775510204
"The Technomancer","Focus Home Interactive","PC",2016,0.01,2016,0.763924519696711,1.34,7,0.191428571428571
"Pro Evolution Soccer 2010","Konami Digital Entertainment","PC",2009,0.01,2009,2.22985988885347,16.09,59,0.27271186440678
"Memories Off","5pb","PSP",2008,0.01,2008,0.0187848862172606,0.14,9,0.0155555555555556
"Tenchu San Portable","From Software","PSP",2009,0.01,2009,0.0207880039358621,0.15,6,0.025
"Ratchet & Clank: Full Frontal Assault","Sony Computer Entertainment","PSV",2012,0.01,2012,3.90890949641977,16.65,29,0.574137931034483
"Vitamin X","D3Publisher","PS2",2007,0.01,2007,0.969680205307885,6.31,22,0.286818181818182
"The Wild West","Majesco Entertainment","DS",2007,0.01,2007,0.145989888279317,0.95,6,0.158333333333333
"The Amazing Spider-Man 2 (2014)","Activision","PC",2014,0.01,2014,12.0010751243112,44.65,45,0.992222222222222
"Saint Seiya Omega: Ultimate Cosmo","Namco Bandai Games","PSP",2012,0.01,2012,4.48174668388308,19.09,103,0.185339805825243
"Sega Rally Revo","Sega","PC",2007,0.01,2007,3.94480045487376,25.67,59,0.435084745762712
"Element Girl: Love, Fashion and Friends","DTP Entertainment","DS",2008,0.01,2008,0.1194182052383,0.89,9,0.0988888888888889
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!","Namco Bandai Games","PS3",2014,0.01,2014,3.49684182233571,13.01,87,0.149540229885057
"Teenage Mutant Ninja Turtles (3DS)","Activision","3DS",2013,0.01,2013,11.2355097592391,45.36,48,0.945
"Time Leap","Prototype","X360",2009,0.01,2009,0.0194021370068046,0.14,6,0.0233333333333333
"The Godfather (JP sales)","Electronic Arts","X360",2006,0.01,2006,10.500772908653,58.42,103,0.567184466019418
"thinkSMART: Chess for Kids","Mentor Interactive","DS",2011,0.01,2011,0.00521702838063439,0.03,2,0.015
"World Heroes Anthology","Ignition Entertainment","PS2",2007,0.01,2007,0.121402117621748,0.79,7,0.112857142857143
"Chaos;Child","5pb","PS3",2015,0.01,2015,0.149331481159924,0.43,14,0.0307142857142857
"th!nk Logic Trainer","Conspiracy Entertainment","Wii",2009,0.01,2009,0.0873096165306207,0.63,9,0.07
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!","Konami Digital Entertainment","DS",2009,0.01,2009,2.22985988885347,16.09,59,0.27271186440678
"Routes PE","Aqua Plus","PS2",2007,0.01,2007,0.00153673566609807,0.01,1,0.01
"Winning Eleven: Pro Evolution Soccer 2007","Konami Digital Entertainment","PC",2006,0.01,2006,2.62429449617141,14.6,66,0.221212121212121
"Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken","D3Publisher","DS",2009,0.01,2009,0.528015299970897,3.81,31,0.122903225806452
"Railfan","Ongakukan","PS3",2006,0.01,2006,0.00179746198367905,0.01,1,0.01
"SoniPro","imageepoch Inc.","3DS",2014,0.01,2014,0.0134390538906061,0.05,3,0.0166666666666667
"Real Crimes: The Unicorn Killer","Unknown","DS",2011,0.01,2011,0.881677796327212,5.07,53,0.0956603773584906
"Akatsuki no Goei Trinity","5pb","PSP",2012,0.01,2012,0.0868646554759948,0.37,12,0.0308333333333333
"ESPN NBA 2Night 2002","Konami Digital Entertainment","XB",2002,0.01,2002,2.93256516811485,12.42,55,0.225818181818182
"Aladdin Magic Racer","Big Ben Interactive","Wii",2011,0.01,2011,0.00173900946021146,0.01,1,0.01
"Goat Simulator","Koch Media","XOne",2016,0.01,2016,0.0285046462573399,0.05,4,0.0125
"Golden Time: Vivid Memories","ASCII Media Works","PSV",2014,0.01,2014,0.00268781077812122,0.01,1,0.01
"Kamigami no Asobi InFinite","Broccoli","PSV",2016,0.01,2016,0.0456074340117439,0.08,3,0.0266666666666667
"Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable","CyberFront","PSP",2009,0.01,2009,0.00415760078717242,0.03,3,0.01
"Clive Barker's Jericho","Codemasters","PC",2007,0.01,2007,0.479461527822599,3.12,16,0.195
"Tenjin Ranman: Happy GO Lucky!!","Russel","PSP",2010,0.01,2010,0.00917824144893838,0.06,4,0.015
"Getsuei Gakuen: kou","Arc System Works","PSV",2013,0.01,2013,0.113940354701278,0.46,8,0.0575
"Worms 2","Microprose","PC",1997,0.01,1997,0.0045189570247187,0.01,1,0.01
"The Cages: Pro Style Batting Practice","Konami Digital Entertainment","Wii",2010,0.01,2010,2.83760631463012,18.55,68,0.272794117647059
"Brothers Conflict: Precious Baby","Idea Factory","PSV",2017,0.01,2017,0.171946644435181,0.33,18,0.0183333333333333
"Shin Sangoku Musou 4 Special","Tecmo Koei","X360",2005,0.01,2005,0.743297573986546,3.79,14,0.270714285714286
"Bullet Soul: Tama Tamashii","5pb","X360",2011,0.01,2011,0.0608653311074012,0.35,9,0.0388888888888889
"G1 Jockey 4 2007","Tecmo Koei","PS2",2007,0.01,2007,0.857498501682726,5.58,31,0.18
"Colin McRae Rally 2005 plus","Codemasters","PSP",2005,0.01,2005,0.154935378218832,0.79,7,0.112857142857143
"Heart no Kuni no Alice: Wonderful Twin World","Quinrose","PSP",2014,0.01,2014,0.0188146754468485,0.07,7,0.01
"Madagascar: Escape 2 Africa","Activision","PC",2008,0.01,2008,9.13348003434951,68.07,92,0.739891304347826
"Wade Hixton's Counter Punch","Destination Software, Inc","GBA",2004,0.01,2004,0.0135263086703639,0.06,3,0.02
"Junjou Romanchika: Koi no Doki Doki Daisakusen","Marvelous Interactive","PS2",2008,0.01,2008,0.0442786603692572,0.33,15,0.022
"Legacy of Kain: Defiance","Eidos Interactive","PC",2003,0.01,2003,1.50132324206673,6.07,17,0.357058823529412
"Assassin's Creed Chronicles","Ubisoft","XOne",2016,0.01,2016,12.5420443532296,22,37,0.594594594594595
"King's Bounty: Armored Princess","1C Company","PC",2009,0.01,2009,0.00277173385811494,0.02,2,0.01
"Hyperdimension Neptunia mk2","Nippon Ichi Software","PS3",2011,0.01,2011,0.311282693377852,1.79,9,0.198888888888889
"Shin Koihime Musou: Otome Taisen * Sangokushi Engi","Views","PS3",2014,0.01,2014,0.00268781077812122,0.01,1,0.01
"Rugby League Live 3","Tru Blu Entertainment","XOne",2015,0.01,2015,0.0868206285813509,0.25,6,0.0416666666666667
"Winx Club: Saving Alfea","Namco Bandai Games","3DS",2014,0.01,2014,3.49684182233571,13.01,87,0.149540229885057
"Heart no Kuni no Alice","Prototype","PS2",2008,0.01,2008,0.0107342206955775,0.08,3,0.0266666666666667
"Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou","Capcom","PS2",2007,0.01,2007,1.7534153950179,11.41,20,0.5705
"Art Academy: Home Studio","Nintendo","WiiU",2015,0.01,2015,9.70307345025178,27.94,36,0.776111111111111
"Juggler DS","Commseed","DS",2008,0.01,2008,0.00134177758694719,0.01,1,0.01
"Katekyoo Hitman Reborn! Kindan no Yami no Delta","Marvelous Interactive","Wii",2008,0.01,2008,0.0442786603692572,0.33,15,0.022
"Rugby World Cup 2015","Ubisoft","PC",2015,0.01,2015,4.55981941309255,13.13,36,0.364722222222222
"Horse Life 4: My Horse, My Friend, My Champion","Unknown","3DS",2015,0.01,2015,0.0451467268623025,0.13,9,0.0144444444444444
"Razor Freestyle Scooter","Ubisoft","GBA",2001,0.01,2001,1.48262331838565,5.29,26,0.203461538461538
